0 0.799499 0
1 0.797627 0.0018711
2 0.794392 0.0034107
3 0.78982 0.00516937
4 0.78395 0.0071061
5 0.776828 0.00918612
6 0.768504 0.0113821
7 0.759031 0.0136714
8 0.748467 0.0160304
9 0.736881 0.0184338
10 0.724354 0.0208557
11 0.710975 0.0232694
12 0.696847 0.0256471
13 0.682082 0.0279609
14 0.666803 0.030183
15 0.651141 0.0322867
16 0.635234 0.0342462
17 0.619226 0.0360384
18 0.603259 0.037643
19 0.587477 0.0390433
20 0.572016 0.0402273
21 0.557006 0.0411877
22 0.542563 0.0419225
23 0.528791 0.0424349
24 0.515774 0.042733
25 0.503579 0.0428292
26 0.492255 0.0427399
27 0.481831 0.042484
28 0.472316 0.0420825
29 0.463705 0.0415575
30 0.455977 0.0409309
31 0.449095 0.0402242
32 0.443016 0.0394574
33 0.437684 0.0386488
34 0.433041 0.0378145
35 0.429021 0.0369682
36 0.425559 0.0361215
37 0.422588 0.0352834
38 0.420042 0.034461
39 0.417857 0.0336594
40 0.415974 0.0328821
41 0.414336 0.0321315
42 0.412891 0.0314086
43 0.411593 0.0307139
44 0.4104 0.0300473
45 0.409277 0.0294083
46 0.408192 0.0287962
47 0.407121 0.0282103
48 0.406043 0.0276496
49 0.404943 0.0271132
50 0.403811 0.0266004
51 0.40264 0.0261101
52 0.401428 0.0256414
53 0.400176 0.0251932
54 0.39889 0.0247643
55 0.397577 0.0243535
56 0.396246 0.0239594
57 0.39491 0.0235806
58 0.393583 0.0232154
59 0.392279 0.0228624
60 0.391015 0.02252
61 0.389807 0.0221867
62 0.388671 0.0218612
63 0.387624 0.0215424
64 0.386682 0.0212293
65 0.385859 0.0209214
66 0.385167 0.0206184
67 0.384619 0.0203203
68 0.384222 0.0200276
69 0.383984 0.0197408
70 0.383909 0.0194609
71 0.383997 0.0191889
72 0.384247 0.0189259
73 0.384653 0.0186728
74 0.385209 0.0184305
75 0.385905 0.0181997
76 0.386729 0.0179807
77 0.387666 0.0177734
78 0.388702 0.0175775
79 0.389819 0.0173923
80 0.391 0.0172168
81 0.392229 0.0170499
82 0.393487 0.0168901
83 0.394757 0.0167361
84 0.396023 0.0165864
85 0.397269 0.0164397
86 0.398482 0.0162949
87 0.399649 0.0161508
88 0.400758 0.0160068
89 0.401802 0.0158624
90 0.402773 0.0157171
91 0.403665 0.0155709
92 0.404475 0.0154238
93 0.405201 0.0152761
94 0.405843 0.0151281
95 0.406402 0.0149801
96 0.40688 0.0148326
97 0.407282 0.014686
98 0.407611 0.0145406
99 0.407872 0.0143968
100 0.408071 0.0142549
101 0.408212 0.0141152
102 0.408301 0.0139778
103 0.408344 0.0138428
104 0.408345 0.0137103
105 0.40831 0.0135804
106 0.408243 0.0134531
107 0.408148 0.0133282
108 0.40803 0.0132059
109 0.407891 0.0130861
110 0.407736 0.0129686
111 0.407569 0.0128533
112 0.407391 0.0127403
113 0.407208 0.0126294
114 0.407021 0.0125205
115 0.406835 0.0124135
116 0.406653 0.0123083
117 0.406478 0.0122048
118 0.406313 0.0121029
119 0.406162 0.0120026
120 0.406028 0.0119037
121 0.405913 0.0118063
122 0.405821 0.0117103
123 0.405752 0.0116157
124 0.40571 0.0115224
125 0.405694 0.0114306
126 0.405706 0.0113403
127 0.405746 0.0112514
128 0.405813 0.0111641
129 0.405905 0.0110782
130 0.406023 0.010994
131 0.406162 0.0109112
132 0.406321 0.0108301
133 0.406497 0.0107504
134 0.406688 0.0106722
135 0.406891 0.0105953
136 0.407102 0.0105198
137 0.40732 0.0104456
138 0.407542 0.0103726
139 0.407765 0.0103006
140 0.407987 0.0102297
141 0.408206 0.0101598
142 0.40842 0.0100908
143 0.408629 0.0100226
144 0.40883 0.00995527
145 0.409022 0.00988871
146 0.409203 0.00982289
147 0.409375 0.00975779
148 0.409534 0.0096934
149 0.409681 0.00962968
150 0.409815 0.00956664
151 0.409936 0.00950426
152 0.410044 0.00944256
153 0.410139 0.00938152
154 0.410221 0.00932115
155 0.41029 0.00926146
156 0.410346 0.00920246
157 0.410391 0.00914414
158 0.410424 0.00908651
159 0.410448 0.00902957
160 0.410462 0.00897332
161 0.410468 0.00891776
162 0.410467 0.00886288
163 0.410461 0.00880868
164 0.410449 0.00875514
165 0.410435 0.00870225
166 0.410419 0.00865
167 0.410402 0.00859837
168 0.410385 0.00854736
169 0.410371 0.00849694
170 0.410361 0.00844711
171 0.410354 0.00839786
172 0.410353 0.00834918
173 0.410357 0.00830105
174 0.410367 0.00825349
175 0.410382 0.00820647
176 0.410402 0.00816
177 0.410424 0.00811406
178 0.410448 0.00806864
179 0.410472 0.00802372
180 0.410492 0.0079793
181 0.410507 0.00793535
182 0.410513 0.00789187
183 0.410509 0.00784886
184 0.41049 0.00780634
185 0.410455 0.00776434
186 0.410401 0.00772289
187 0.410327 0.00768206
188 0.410232 0.00764189
189 0.410116 0.00760246
190 0.409977 0.00756382
191 0.409818 0.00752601
192 0.409639 0.00748905
193 0.409443 0.00745293
194 0.409231 0.00741763
195 0.409007 0.00738309
196 0.408774 0.00734922
197 0.408534 0.00731594
198 0.408291 0.00728313
199 0.408048 0.00725069
