0 1.06901 0
1 1.10387 0.0348618
2 1.13988 0.0412534
3 1.15691 0.0337792
4 1.15578 0.0261897
5 1.1526 0.0216193
6 1.14813 0.018809
7 1.13855 0.0189001
8 1.13242 0.01776
9 1.12621 0.0170551
10 1.12899 0.0156754
11 1.12816 0.0143333
12 1.12452 0.0136802
13 1.12108 0.0131246
14 1.11695 0.012895
15 1.11661 0.0120671
16 1.11295 0.0119105
17 1.1067 0.0128525
18 1.10447 0.012359
19 1.10816 0.0122893
20 1.1116 0.0121847
21 1.10888 0.0119314
22 1.10713 0.0115333
23 1.10798 0.0110743
24 1.10971 0.0107624
25 1.10799 0.010482
26 1.10832 0.0100919
27 1.10997 0.00986297
28 1.11097 0.00956883
29 1.11107 0.00924496
30 1.11082 0.0089454
31 1.10848 0.00897145
32 1.10746 0.00875509
33 1.10848 0.00855472
34 1.10877 0.008312
35 1.1091 0.00808453
36 1.11084 0.00805228
37 1.1117 0.00788461
38 1.11177 0.00768006
39 1.11155 0.00748864
40 1.1104 0.00739341
41 1.11184 0.00735687
42 1.11307 0.00728755
43 1.11482 0.00733222
44 1.11512 0.00717377
45 1.11644 0.00713904
46 1.11715 0.0070212
47 1.11799 0.00692524
48 1.11772 0.00678805
49 1.11686 0.00670518
50 1.11725 0.00658392
51 1.11728 0.00645611
52 1.11792 0.00636571
53 1.11885 0.00631612
54 1.11859 0.00620594
55 1.11761 0.00617206
56 1.11695 0.00609872
57 1.11742 0.00601119
58 1.1182 0.00596025
59 1.11924 0.00595175
60 1.11886 0.00586591
61 1.11808 0.00582328
62 1.11654 0.005934
63 1.11622 0.005849
64 1.11755 0.00590864
65 1.11871 0.00593424
66 1.11837 0.00585524
67 1.11832 0.00576871
68 1.11856 0.00568951
69 1.11964 0.00571092
70 1.11931 0.00563947
71 1.11861 0.00560432
72 1.11892 0.0055359
73 1.11975 0.00552203
74 1.12091 0.00557015
75 1.123 0.00588038
76 1.12325 0.00580914
77 1.12313 0.0057355
78 1.12289 0.00566757
79 1.12262 0.00560258
80 1.12281 0.00553628
81 1.12226 0.00549588
82 1.12148 0.00548564
83 1.12109 0.00543388
84 1.12136 0.00537654
85 1.12194 0.00534512
86 1.12298 0.00538319
87 1.12308 0.00532272
88 1.12335 0.00526937
89 1.12398 0.0052487
90 1.12497 0.00528392
91 1.12524 0.00523303
92 1.12571 0.00519814
93 1.1261 0.00515723
94 1.12607 0.00510275
95 1.12604 0.00504939
96 1.12658 0.00502579
97 1.12745 0.00504983
98 1.12794 0.00502277
99 1.12779 0.00497461
100 1.12688 0.0050088
