0 1.80865 0
1 1.80232 0.00632605
2 1.79324 0.00979265
3 1.794 0.006966
4 1.79461 0.00543039
5 1.79491 0.00444434
6 1.79287 0.0042733
7 1.79171 0.00387857
8 1.79239 0.00348676
9 1.7925 0.00312077
10 1.79219 0.00284055
11 1.78989 0.00346629
12 1.78995 0.0031892
13 1.79023 0.00296559
14 1.79118 0.00292093
15 1.79119 0.00273229
16 1.79248 0.00287504
17 1.79291 0.00274424
18 1.7933 0.00262448
19 1.79499 0.00300938
20 1.79616 0.00309218
21 1.79565 0.00299239
22 1.79804 0.00373135
23 1.80073 0.0044686
24 1.80268 0.00470806
25 1.80421 0.00477494
26 1.80572 0.00483817
27 1.80824 0.00530038
28 1.81142 0.00602099
29 1.81292 0.0060068
30 1.8143 0.00597172
31 1.8158 0.00597445
32 1.81621 0.0058051
33 1.81636 0.00563364
34 1.81724 0.00554
35 1.81776 0.00540976
36 1.8183 0.00528876
37 1.81907 0.0052052
38 1.81987 0.00513248
39 1.81955 0.00501248
40 1.81949 0.00488907
41 1.81954 0.00477144
42 1.81944 0.00466022
43 1.81962 0.00455656
44 1.81985 0.00446044
45 1.82033 0.00438834
46 1.82088 0.00432848
47 1.82091 0.00423749
48 1.82109 0.00415386
49 1.82162 0.00410464
50 1.8207 0.00412772
51 1.82085 0.0040506
52 1.82135 0.00400446
53 1.8219 0.00396778
54 1.82222 0.00390809
55 1.8227 0.00386689
56 1.82345 0.00387278
57 1.82402 0.00384809
58 1.82458 0.00382277
59 1.82567 0.00391464
60 1.82677 0.00400474
61 1.82776 0.0040617
62 1.82888 0.0041511
63 1.82948 0.00412906
64 1.83079 0.00427036
65 1.83233 0.00447992
66 1.83329 0.00451464
67 1.83465 0.00465117
68 1.83596 0.00476772
69 1.83698 0.00480901
70 1.83819 0.00489144
71 1.8399 0.00511768
72 1.84149 0.00529128
73 1.84237 0.00529301
74 1.84319 0.0052857
75 1.84441 0.00535592
76 1.8458 0.00546795
77 1.84698 0.00552342
78 1.84763 0.00549195
79 1.84879 0.00554484
80 1.84962 0.00553905
81 1.85009 0.00549154
82 1.85117 0.00553089
83 1.85206 0.00553626
84 1.853 0.00555068
85 1.85393 0.00556481
86 1.85474 0.00555926
87 1.85518 0.00551347
88 1.85581 0.00548705
89 1.85648 0.00546781
90 1.85722 0.00545719
91 1.85784 0.00543364
92 1.85831 0.00539476
93 1.85838 0.0053375
94 1.85871 0.00529154
95 1.85913 0.00525316
96 1.8593 0.00520143
97 1.85943 0.00514963
98 1.85969 0.00510443
99 1.85997 0.00506081
100 1.86032 0.00502215
101 1.86081 0.00499727
102 1.86147 0.0049927
103 1.86215 0.00499076
104 1.86241 0.00494966
105 1.86301 0.00493991
106 1.86369 0.0049401
107 1.86431 0.00493278
108 1.86474 0.0049063
109 1.86535 0.00489969
110 1.86594 0.00489184
111 1.86637 0.00486615
112 1.86684 0.00484583
113 1.86737 0.0048325
114 1.86797 0.00482783
115 1.8687 0.00484133
116 1.86956 0.00487597
117 1.87024 0.00488283
118 1.87062 0.0048565
119 1.87156 0.00490619
120 1.87261 0.00497772
121 1.87336 0.0049929
122 1.87429 0.00503956
123 1.87508 0.00506045
124 1.87547 0.00503456
125 1.87594 0.00501695
126 1.87671 0.00503615
127 1.87748 0.00505578
128 1.87827 0.00507885
129 1.87884 0.00507187
130 1.87922 0.00504734
131 1.87986 0.00504919
132 1.88058 0.00506282
133 1.88121 0.00506401
134 1.88178 0.00505848
135 1.88257 0.00508247
136 1.88324 0.0050902
137 1.88386 0.00509052
138 1.88463 0.00511257
139 1.88517 0.00510452
140 1.88562 0.00508804
141 1.88609 0.00507397
142 1.88664 0.00506863
143 1.88702 0.0050476
144 1.88724 0.00501745
145 1.88753 0.00499147
146 1.88777 0.00496321
147 1.8881 0.00494067
148 1.88838 0.00491514
149 1.88867 0.00489091
150 1.88867 0.00485842
151 1.88873 0.00482665
152 1.88895 0.00480018
153 1.88913 0.00477228
154 1.88908 0.00474168
155 1.88908 0.00471118
156 1.88888 0.00468518
157 1.88894 0.00465587
158 1.8889 0.00462671
159 1.8888 0.00459878
160 1.88895 0.00457275
161 1.88915 0.00454867
162 1.88927 0.00452235
163 1.88937 0.00449575
164 1.88949 0.00447006
165 1.88963 0.00444514
166 1.88946 0.00442152
167 1.88939 0.00439579
168 1.88949 0.00437094
169 1.88923 0.00435307
170 1.88911 0.0043292
171 1.88895 0.00430702
172 1.88854 0.004301
173 1.88821 0.00428934
174 1.88789 0.00427637
175 1.88756 0.00426493
176 1.88715 0.00426093
177 1.88671 0.00425964
178 1.88653 0.0042397
179 1.88643 0.0042172
180 1.88635 0.00419451
181 1.88621 0.00417397
182 1.88621 0.0041511
